Dates,SPX_MOV_AVG_200D,SPX_RSI_14D,SPX_MOV_AVG_50D,SPX_PX_LAST,SPX_PX_OPEN,SPX_PX_HIGH,SPX_PX_LOW,SPX_PX_VOLUME,SPX_VOLATILITY_30D,SPX_BETA_ADJ_OVERRIDABLE,SPX_PX_HIGH_LOW_DIFFERENCE,CONCCONF_PX_LAST,NAPMPMI_PX_LAST,SPXINDEX_PE_RATIO,SPXINDEX_PX_TO_BOOK_RATIO,SPXINDEX_PX_TO_SALES_RATIO,SPXINDEX_EARN_YLD,USGG10YR_PX_LAST,VIX_PX_LAST
2016-07-14,2030.55,65.79,2084.04,2163.75,2157.88,2168.99,2157.88,538000000.0,17.42,1.0,11.11,97.4,52.2,19.6515,2.9166,1.9078,5.0887,1.5356,12.82
2016-07-15,2031.94,65.12,2086.25,2161.74,2165.13,2169.05,2155.79,654000000.0,17.38,1.0,13.26,97.4,52.2,19.6333,2.9139,1.906,5.0934,1.5509,12.67
2016-07-18,2033.17,66.07,2088.58,2166.89,2162.04,2168.35,2159.63,492000000.0,17.35,1.0,8.72,97.4,52.2,19.6803,2.9208,1.9106,5.0812,1.5818,12.44
2016-07-19,2034.37,64.92,2090.71,2163.78,2163.79,2164.63,2159.01,525000000.0,17.36,1.0,5.62,97.4,52.2,19.6522,2.9166,1.9078,5.0885,1.5526,11.97
2016-07-20,2035.48,66.77,2092.99,2173.02,2166.1,2175.63,2164.89,507000000.0,17.38,1.0,10.74,97.4,52.2,19.735,2.9291,1.916,5.0671,1.5801,11.77
2016-07-21,2036.37,63.7,2094.61,2165.17,2172.91,2174.56,2159.75,565000000.0,17.41,1.0,14.81,97.4,52.2,19.6632,2.9185,1.909,5.0857,1.556,12.74
2016-07-22,2037.35,65.83,2096.82,2175.03,2166.47,2175.11,2163.24,535000000.0,17.16,1.0,11.87,97.4,52.2,19.7525,2.9318,1.9177,5.0626,1.5663,12.02
2016-07-25,2038.21,63.18,2098.91,2168.48,2173.71,2173.71,2161.95,544000000.0,16.97,1.0,11.76,97.4,52.2,19.693,2.923,1.9119,5.0779,1.5731,12.87
2016-07-26,2038.99,63.35,2101.36,2169.18,2168.97,2173.54,2160.18,553000000.0,16.94,1.0,13.36,97.4,52.2,19.6994,2.9239,1.9126,5.0763,1.5611,13.05
2016-07-27,2039.75,62.21,2103.36,2166.58,2169.81,2174.98,2159.07,673000000.0,16.93,1.0,15.91,97.4,52.2,19.6757,2.9204,1.9103,5.0824,1.4976,12.83
2016-07-28,2040.51,63.17,2105.82,2170.06,2166.05,2172.85,2159.74,571000000.0,16.93,1.0,13.11,97.4,52.2,19.7073,2.9251,1.9133,5.0743,1.5044,12.72
2016-07-29,2041.36,64.16,2108.34,2173.6,2168.83,2177.09,2163.49,796000000.0,16.86,1.0,13.6,97.4,52.2,19.7395,2.9299,1.9165,5.066,1.4531,11.87
2016-08-01,2042.24,62.74,2110.95,2170.84,2173.15,2178.29,2166.21,551000000.0,16.83,1.0,12.08,96.7,52.7,19.7144,2.9262,1.914,5.0724,1.5214,12.44
2016-08-02,2042.91,56.04,2113.05,2157.03,2169.94,2170.2,2147.58,625000000.0,16.99,1.0,22.62,96.7,52.7,19.5891,2.9075,1.9018,5.1049,1.5558,13.37
2016-08-03,2043.56,58.38,2115.36,2163.79,2156.81,2163.79,2152.56,547000000.0,16.98,1.0,11.23,96.7,52.7,19.6504,2.9166,1.9078,5.0889,1.542,12.86
2016-08-04,2044.21,58.54,2117.12,2164.25,2163.51,2168.19,2159.07,501000000.0,16.56,1.0,9.12,96.7,52.7,19.802,2.8759,1.9143,5.05,1.5008,12.42
2016-08-05,2044.97,64.56,2118.97,2182.87,2168.79,2182.87,2168.79,577000000.0,11.98,1.0,14.08,96.7,52.7,19.9948,2.8898,1.9301,5.0013,1.5885,11.39
2016-08-08,2045.78,63.5,2120.79,2180.89,2183.76,2185.44,2177.85,496000000.0,10.2,1.0,7.59,96.7,52.7,20.0137,2.8895,1.9291,4.9966,1.592,11.5
2016-08-09,2046.43,63.77,2122.44,2181.74,2182.24,2187.66,2178.61,433000000.0,9.15,1.0,9.05,96.7,52.7,20.0241,2.8967,1.9299,4.994,1.547,11.66
2016-08-10,2046.93,60.2,2124.01,2175.49,2182.81,2183.41,2172.0,449000000.0,8.1,1.0,11.41,96.7,52.7,19.9686,2.8886,1.9244,5.0079,1.5074,12.05
2016-08-11,2047.5,63.8,2125.74,2185.79,2177.97,2188.45,2177.97,484000000.0,7.3,1.0,10.48,96.7,52.7,20.0493,2.903,1.9335,4.9877,1.5593,11.68
2016-08-12,2048.1,62.77,2127.32,2184.05,2183.74,2186.28,2179.42,451000000.0,7.33,1.0,6.86,96.7,52.7,20.0367,2.9008,1.9319,4.9909,1.5135,11.55
2016-08-15,2048.59,64.91,2129.14,2190.15,2186.08,2193.81,2186.08,453000000.0,6.88,1.0,7.73,96.7,52.7,20.0921,2.9093,1.9373,4.9771,1.5576,11.81
2016-08-16,2049.04,57.85,2130.51,2178.15,2186.24,2186.24,2178.14,493000000.0,7.1,1.0,8.1,96.7,52.7,19.9815,2.8934,1.9267,5.0046,1.5746,12.64
2016-08-17,2049.55,59.46,2131.91,2182.22,2177.84,2183.08,2168.5,507000000.0,7.07,1.0,14.58,96.7,52.7,20.0522,2.8988,1.9303,4.987,1.5491,12.19
2016-08-18,2049.97,61.34,2133.27,2187.02,2181.9,2187.03,2180.46,520000000.0,5.65,1.0,6.57,96.7,52.7,20.0947,2.9057,1.9345,4.9764,1.5356,11.43
2016-08-19,2050.34,59.4,2134.64,2183.87,2184.24,2185.0,2175.13,588000000.0,5.64,1.0,9.87,96.7,52.7,20.0614,2.9016,1.9315,4.9847,1.5781,11.34
2016-08-22,2050.74,58.62,2136.37,2182.64,2181.58,2185.15,2175.96,468000000.0,5.31,1.0,9.19,96.7,52.7,20.0501,2.8999,1.9305,4.9875,1.5424,12.27
2016-08-23,2051.17,60.55,2138.53,2186.9,2187.81,2193.42,2186.8,472000000.0,5.32,1.0,6.62,96.7,52.7,20.0949,2.9056,1.9342,4.9764,1.5458,12.38
2016-08-24,2051.56,53.33,2140.53,2175.44,2185.09,2186.66,2171.25,477000000.0,5.39,1.0,15.41,96.7,52.7,19.9879,2.8902,1.924,5.003,1.5611,13.45
2016-08-25,2052.03,51.61,2142.55,2172.47,2173.29,2179.0,2169.74,463000000.0,5.4,1.0,9.26,96.7,52.7,19.9698,2.8873,1.9214,5.0076,1.5731,13.63
2016-08-26,2052.46,49.62,2144.37,2169.04,2175.1,2187.94,2160.39,499000000.0,5.38,1.0,27.55,96.7,52.7,19.9369,2.8827,1.9184,5.0158,1.6296,13.65
2016-08-29,2052.99,55.7,2146.55,2180.38,2170.19,2183.48,2170.19,438000000.0,5.58,1.0,13.29,96.7,52.7,20.041,2.8978,1.9284,4.9898,1.5595,12.94
2016-08-30,2053.64,53.11,2148.41,2176.12,2179.45,2182.27,2170.41,474000000.0,5.47,1.0,11.86,96.7,52.7,20.0015,2.8921,1.9246,4.9996,1.5663,13.12
2016-08-31,2054.38,50.06,2150.05,2170.95,2173.56,2173.79,2161.35,665000000.0,5.41,1.0,12.44,101.8,49.8,19.9579,2.8852,1.9201,5.0106,1.58,13.42
2016-09-01,2054.97,50.01,2151.76,2170.86,2171.33,2173.56,2157.09,511000000.0,5.23,1.0,16.47,101.8,49.8,19.9812,2.8832,1.92,5.0047,1.5681,13.48
2016-09-02,2055.61,55.25,2153.09,2179.98,2177.49,2184.87,2173.59,497000000.0,5.3,1.0,11.28,101.8,49.8,20.0634,2.8953,1.9281,4.9842,1.6024,11.98
2016-09-06,2056.13,58.58,2156.07,2186.48,2181.61,2186.57,2175.1,583000000.0,5.36,1.0,11.47,101.8,49.8,20.1232,2.9038,1.9338,4.9694,1.534,12.02
2016-09-07,2056.65,58.35,2159.79,2186.16,2185.17,2187.87,2179.07,519000000.0,5.35,1.0,8.8,101.8,49.8,20.1249,2.9036,1.9336,4.969,1.5391,11.94
2016-09-08,2057.11,54.83,2162.69,2181.3,2182.76,2184.94,2177.49,536000000.0,5.38,1.0,7.45,101.8,49.8,20.0821,2.8971,1.9293,4.9796,1.599,12.51
2016-09-09,2057.32,31.94,2163.83,2127.81,2169.08,2169.08,2127.81,742000000.0,9.2,1.0,41.27,101.8,49.8,19.5894,2.8257,1.8821,5.1048,1.6749,17.5
2016-09-12,2057.67,46.09,2165.04,2159.04,2120.86,2163.3,2119.12,686000000.0,10.27,1.0,44.18,101.8,49.8,19.8768,2.8672,1.9097,5.031,1.6629,15.16
2016-09-13,2057.86,37.49,2165.52,2127.02,2150.47,2150.47,2120.27,679000000.0,11.04,1.0,30.2,101.8,49.8,19.5821,2.8246,1.8813,5.1067,1.7271,17.85
2016-09-14,2058.04,37.19,2166.26,2125.77,2127.86,2141.33,2119.9,622000000.0,10.99,1.0,21.43,101.8,49.8,19.5706,2.823,1.8802,5.1097,1.6976,18.14
2016-09-15,2058.37,45.11,2167.21,2147.26,2125.36,2151.31,2122.36,591000000.0,11.44,1.0,28.95,101.8,49.8,19.7684,2.8515,1.8993,5.0586,1.6907,16.3
2016-09-16,2058.56,42.91,2168.04,2139.16,2146.48,2146.48,2131.2,1490000000.0,11.15,1.0,15.28,101.8,49.8,19.6938,2.8407,1.8921,5.0777,1.6926,15.37
2016-09-19,2058.85,42.9,2168.22,2139.12,2143.99,2153.61,2135.91,519000000.0,11.15,1.0,17.7,101.8,49.8,19.6935,2.8407,1.8921,5.0778,1.7118,15.53
2016-09-20,2059.3,43.16,2168.27,2139.76,2145.94,2150.8,2139.17,490000000.0,11.15,1.0,11.63,101.8,49.8,19.6992,2.8415,1.8926,5.0763,1.6892,15.92
2016-09-21,2059.66,51.6,2168.49,2163.12,2144.58,2165.11,2139.57,593000000.0,11.64,1.0,25.54,101.8,49.8,19.9139,2.8725,1.9133,5.0216,1.6511,13.3
2016-09-22,2060.16,55.85,2168.99,2177.18,2170.94,2179.99,2170.94,548000000.0,11.72,1.0,9.05,101.8,49.8,20.0436,2.8912,1.9257,4.9891,1.6183,12.02
2016-09-23,2060.67,51.52,2169.01,2164.69,2173.29,2173.75,2163.97,547000000.0,11.84,1.0,9.78,101.8,49.8,19.9286,2.8746,1.9147,5.0179,1.6184,12.29
2016-09-26,2061.16,45.83,2168.69,2146.1,2158.54,2158.54,2145.04,527000000.0,12.06,1.0,13.5,101.8,49.8,19.7574,2.85,1.8982,5.0614,1.5839,14.5
2016-09-27,2061.7,50.23,2168.55,2159.93,2146.04,2161.13,2141.55,540000000.0,12.15,1.0,19.58,101.8,49.8,19.8848,2.8683,1.9105,5.029,1.5564,13.1
2016-09-28,2062.49,53.6,2168.71,2171.37,2161.85,2172.4,2151.79,563000000.0,12.24,1.0,20.61,101.8,49.8,19.9901,2.8835,1.9206,5.0025,1.5719,12.39
2016-09-29,2063.14,47.48,2168.27,2151.13,2168.9,2172.67,2145.2,628000000.0,12.52,1.0,27.47,101.8,49.8,19.8035,2.8567,1.9028,5.0496,1.5599,14.02
2016-09-30,2063.76,52.43,2168.33,2168.27,2156.51,2175.3,2156.51,817000000.0,12.77,1.0,18.79,103.5,51.1,19.9613,2.8794,1.9179,5.0097,1.5944,13.29
2016-10-03,2064.2,50.33,2168.05,2161.2,2164.33,2164.41,2154.77,521000000.0,12.81,1.0,9.64,103.5,51.1,19.8927,2.8695,1.9113,5.027,1.6221,13.57
2016-10-04,2064.75,47.23,2167.69,2150.49,2163.37,2165.46,2144.01,570000000.0,12.86,1.0,21.45,103.5,51.1,19.7942,2.8553,1.9019,5.052,1.6864,13.63
2016-10-05,2065.52,50.08,2167.51,2159.73,2155.15,2163.95,2155.15,604000000.0,12.85,1.0,8.8,103.5,51.1,19.8792,2.8676,1.91,5.0304,1.7021,12.99
2016-10-06,2066.22,50.41,2167.39,2160.77,2158.22,2162.93,2150.28,521000000.0,12.85,1.0,12.65,103.5,51.1,19.8887,2.8689,1.9109,5.028,1.7372,12.84
2016-10-07,2066.79,48.13,2167.06,2153.74,2164.19,2165.86,2144.85,626000000.0,12.88,1.0,21.01,103.5,51.1,19.824,2.8596,1.9047,5.0444,1.7181,13.48
2016-10-10,2067.29,51.46,2166.86,2163.66,2160.39,2169.6,2160.39,458000000.0,12.86,1.0,9.21,103.5,51.1,19.9154,2.8728,1.9135,5.0212,1.7181,13.38
2016-10-11,2067.67,43.32,2166.18,2136.73,2161.35,2161.56,2128.84,584000000.0,13.36,1.0,32.72,103.5,51.1,19.6673,2.837,1.8897,5.0846,1.7638,15.36
2016-10-12,2068.08,44.18,2165.82,2139.18,2137.67,2145.36,2132.77,463000000.0,13.36,1.0,12.59,103.5,51.1,19.6899,2.8403,1.8919,5.0788,1.7692,15.91
2016-10-13,2068.35,42.3,2165.2,2132.55,2130.26,2138.19,2114.72,573000000.0,13.38,1.0,23.47,103.5,51.1,19.6289,2.8315,1.886,5.0945,1.7411,16.69
2016-10-14,2068.7,42.47,2164.57,2132.98,2139.68,2149.19,2132.98,554000000.0,13.3,1.0,16.21,103.5,51.1,19.6328,2.8321,1.8864,5.0935,1.7977,16.12
2016-10-17,2069.11,40.52,2163.45,2126.5,2132.95,2135.61,2124.43,486000000.0,13.27,1.0,11.18,103.5,51.1,19.5732,2.8234,1.8806,5.109,1.766,16.21
2016-10-18,2069.75,45.93,2162.62,2139.6,2138.31,2144.38,2135.49,493000000.0,13.44,1.0,8.89,103.5,51.1,19.6938,2.8408,1.8922,5.0778,1.7379,15.28
2016-10-19,2070.38,47.76,2161.87,2144.29,2140.81,2148.44,2138.15,556000000.0,13.46,1.0,10.29,103.5,51.1,19.7359,2.8471,1.8963,5.0669,1.7432,14.41
2016-10-20,2071.14,46.69,2161.19,2141.34,2142.51,2147.18,2133.44,578000000.0,11.17,1.0,13.74,103.5,51.1,19.708,2.8432,1.8937,5.0741,1.7556,13.75
2016-10-21,2072.13,46.62,2160.3,2141.16,2139.43,2142.63,2130.09,659000000.0,10.25,1.0,12.54,103.5,51.1,19.7062,2.8429,1.8935,5.0745,1.7347,13.34
2016-10-24,2073.28,51.01,2159.64,2151.33,2148.5,2154.79,2146.91,526000000.0,9.28,1.0,7.88,103.5,51.1,19.7998,2.8565,1.9025,5.0506,1.7647,13.02
2016-10-25,2074.37,47.62,2158.7,2143.16,2149.72,2151.44,2141.93,536000000.0,9.37,1.0,9.51,103.5,51.1,19.7246,2.8457,1.8953,5.0698,1.756,13.46
2016-10-26,2075.38,46.12,2157.93,2139.43,2136.97,2145.73,2131.59,567000000.0,8.88,1.0,14.14,103.5,51.1,19.6902,2.8407,1.892,5.0787,1.7931,14.24
2016-10-27,2076.59,43.58,2156.94,2133.04,2144.06,2147.13,2132.52,620000000.0,8.85,1.0,14.61,103.5,51.1,19.6314,2.8322,1.8864,5.0939,1.8536,15.36
2016-10-28,2077.61,41.05,2155.73,2126.41,2132.23,2140.72,2119.36,646000000.0,8.89,1.0,21.36,103.5,51.1,19.5704,2.8234,1.8805,5.1098,1.8468,16.19
2016-10-31,2078.84,40.95,2154.58,2126.15,2129.78,2133.25,2125.53,676000000.0,8.89,1.0,7.72,100.8,51.8,19.5679,2.8231,1.8803,5.1104,1.8255,17.06
2016-11-01,2080.0,35.73,2153.16,2111.72,2128.68,2131.45,2097.85,722000000.0,8.41,1.0,33.6,100.8,51.8,19.4351,2.8039,1.8675,5.1453,1.8274,18.56
2016-11-02,2081.19,31.59,2151.38,2097.94,2109.43,2111.76,2094.0,654000000.0,8.26,1.0,17.76,100.8,51.8,19.3083,2.7856,1.8553,5.1791,1.8025,19.32
2016-11-03,2082.29,29.14,2149.64,2088.66,2098.8,2102.56,2085.23,599000000.0,8.2,1.0,17.33,100.8,51.8,19.0843,2.7212,1.8488,5.2399,1.8115,22.08
2016-11-04,2083.18,28.26,2147.9,2085.18,2083.79,2099.07,2083.79,628000000.0,7.88,1.0,15.28,100.8,51.8,19.0592,2.7159,1.8437,5.2468,1.7762,22.51
2016-11-07,2084.45,50.01,2147.15,2131.52,2100.59,2132.0,2100.59,612000000.0,10.26,1.0,31.41,100.8,51.8,19.483,2.7799,1.8847,5.1327,1.8261,18.71
2016-11-08,2085.63,52.7,2146.33,2139.56,2129.92,2146.87,2123.56,560000000.0,10.19,1.0,23.31,100.8,51.8,19.5519,2.7862,1.8893,5.1146,1.8547,18.74
2016-11-09,2087.03,59.58,2146.07,2163.26,2131.56,2170.1,2125.35,1010000000.0,10.37,1.0,44.75,100.8,51.8,19.7741,2.8135,1.9104,5.0571,2.0571,14.38
2016-11-10,2088.4,60.67,2146.01,2167.48,2167.49,2182.3,2151.17,1010000000.0,10.11,1.0,31.13,100.8,51.8,19.8129,2.8195,1.9141,5.0472,2.1501,14.74
2016-11-11,2089.52,59.43,2145.88,2164.45,2162.71,2165.92,2152.49,746000000.0,10.07,1.0,13.43,100.8,51.8,19.7853,2.8154,1.9115,5.0543,2.1501,14.17
2016-11-14,2090.65,59.32,2145.56,2164.2,2165.64,2171.36,2156.08,807000000.0,9.95,1.0,15.28,100.8,51.8,19.7838,2.8151,1.9112,5.0546,2.2614,14.48
2016-11-15,2092.03,63.91,2145.44,2180.39,2168.29,2180.84,2166.38,694000000.0,10.11,1.0,14.46,100.8,51.8,19.9248,2.8367,1.9255,5.0189,2.2189,13.37
2016-11-16,2093.36,62.29,2145.26,2176.94,2177.53,2179.22,2172.2,581000000.0,10.13,1.0,7.02,100.8,51.8,19.8961,2.8332,1.9224,5.0261,2.2225,13.72
2016-11-17,2094.71,65.09,2145.37,2187.12,2178.61,2188.06,2176.65,576000000.0,10.15,1.0,11.41,100.8,51.8,19.9963,2.8468,1.9314,5.0009,2.3026,13.35
2016-11-18,2096.22,62.53,2146.45,2181.9,2186.85,2189.89,2180.38,677000000.0,10.1,1.0,9.51,100.8,51.8,19.9487,2.84,1.9268,5.0129,2.3548,12.85
2016-11-21,2097.95,66.91,2147.24,2198.18,2186.43,2198.7,2186.43,578000000.0,9.5,1.0,12.27,100.8,51.8,20.0983,2.8614,1.9412,4.9755,2.3154,12.42
2016-11-22,2099.7,68.08,2148.75,2202.94,2201.56,2204.8,2194.51,599000000.0,9.51,1.0,10.29,100.8,51.8,20.1668,2.8682,1.9453,4.9586,2.3119,12.41
2016-11-23,2101.47,68.53,2150.33,2204.72,2198.55,2204.72,2194.51,527000000.0,9.42,1.0,10.21,100.8,51.8,20.1796,2.8711,1.9463,4.9555,2.3498,12.43
2016-11-25,2103.39,70.69,2151.66,2213.35,2206.27,2213.35,2206.27,263000000.0,9.45,1.0,7.08,100.8,51.8,20.2521,2.8823,1.9539,4.9378,2.3572,12.34
2016-11-28,2105.07,64.29,2152.91,2201.72,2210.21,2211.14,2200.36,567000000.0,9.57,1.0,10.78,100.8,51.8,20.1458,2.8672,1.9437,4.9638,2.3124,13.15
2016-11-29,2106.62,65.15,2154.22,2204.66,2200.76,2210.46,2198.15,589000000.0,9.45,1.0,12.31,100.8,51.8,20.1656,2.871,1.9463,4.9589,2.291,12.9
2016-11-30,2107.98,61.96,2155.4,2198.81,2204.97,2214.1,2198.81,1060000000.0,9.5,1.0,15.29,109.4,53.2,20.1109,2.8635,1.9411,4.9724,2.3809,13.33
2016-12-01,2109.34,57.93,2155.96,2191.08,2200.17,2202.6,2187.44,751000000.0,9.57,1.0,15.16,109.4,53.2,20.0568,2.8513,1.9354,4.9858,2.4481,14.07
2016-12-02,2110.71,58.26,2156.25,2191.95,2191.12,2197.95,2188.37,593000000.0,9.57,1.0,9.58,109.4,53.2,20.0648,2.8525,1.9361,4.9839,2.3831,14.12
2016-12-05,2112.01,62.85,2157.05,2204.71,2200.65,2209.42,2199.97,628000000.0,9.62,1.0,9.45,109.4,53.2,20.1821,2.8691,1.9474,4.9549,2.3941,12.14
2016-12-06,2113.46,65.28,2158.38,2212.23,2207.26,2212.78,2202.21,553000000.0,9.53,1.0,10.57,109.4,53.2,20.2509,2.8789,1.954,4.938,2.3887,11.79
2016-12-07,2115.02,72.71,2160.0,2241.35,2210.72,2241.63,2208.93,710000000.0,10.14,1.0,32.7,109.4,53.2,20.5177,2.9168,1.9798,4.8739,2.3401,12.22
2016-12-08,2116.49,73.72,2161.5,2246.19,2241.13,2251.69,2237.57,630000000.0,10.04,1.0,14.12,109.4,53.2,20.6674,2.9256,1.9841,4.8385,2.4071,12.64
2016-12-09,2118.05,76.31,2163.67,2259.53,2249.73,2259.8,2249.23,556000000.0,9.99,1.0,10.57,109.4,53.2,20.7902,2.943,1.9958,4.81,2.4675,11.75
2016-12-12,2119.68,74.78,2165.44,2256.96,2258.83,2264.03,2252.37,632000000.0,10.02,1.0,11.66,109.4,53.2,20.7665,2.9396,1.9936,4.8154,2.4712,12.64
2016-12-13,2121.14,77.57,2167.65,2271.72,2263.32,2277.53,2263.32,593000000.0,9.71,1.0,14.21,109.4,53.2,20.9022,2.9589,2.0066,4.7842,2.4713,12.72
2016-12-14,2122.48,67.53,2169.71,2253.28,2268.35,2276.2,2248.44,714000000.0,9.86,1.0,27.76,109.4,53.2,20.7326,2.9348,1.9903,4.8233,2.5707,13.19
2016-12-15,2123.82,69.55,2171.76,2262.03,2253.77,2272.12,2253.77,654000000.0,9.63,1.0,18.35,109.4,53.2,20.8131,2.9462,1.9981,4.8047,2.5967,12.79
2016-12-16,2125.11,67.51,2173.7,2258.07,2266.81,2268.05,2254.24,1500000000.0,9.64,1.0,13.81,109.4,53.2,20.7766,2.9411,1.9946,4.8131,2.5916,12.2
2016-12-19,2126.41,68.62,2175.88,2262.53,2259.24,2267.47,2258.21,503000000.0,7.57,1.0,9.26,109.4,53.2,20.8186,2.9469,1.9985,4.8034,2.5382,11.71
2016-12-20,2127.87,70.63,2178.02,2270.76,2266.5,2272.56,2266.14,518000000.0,7.57,1.0,6.42,109.4,53.2,20.8926,2.9576,2.0058,4.7864,2.5586,11.45
2016-12-21,2129.25,67.48,2180.59,2265.18,2270.54,2271.23,2265.15,433000000.0,7.15,1.0,6.08,109.4,53.2,20.8414,2.9503,2.0008,4.7981,2.5348,11.27
2016-12-22,2130.61,65.11,2183.02,2260.96,2262.93,2263.18,2256.08,481000000.0,7.22,1.0,7.1,109.4,53.2,20.8026,2.9448,1.9971,4.8071,2.5515,11.43
2016-12-23,2131.82,65.97,2185.65,2263.79,2260.25,2263.79,2258.84,305000000.0,7.17,1.0,4.95,109.4,53.2,20.8295,2.9485,1.9996,4.8009,2.5373,11.44
2016-12-27,2133.06,67.53,2188.37,2268.88,2266.23,2273.82,2266.15,300000000.0,7.15,1.0,7.67,109.4,53.2,20.877,2.9552,2.0041,4.79,2.5596,11.99
2016-12-28,2134.23,57.08,2190.83,2249.92,2270.23,2271.31,2249.11,382000000.0,7.52,1.0,22.2,109.4,53.2,20.7025,2.9305,1.9874,4.8303,2.508,12.95
2016-12-29,2135.34,56.75,2193.03,2249.26,2249.5,2254.51,2244.56,345000000.0,7.49,1.0,9.95,109.4,53.2,20.6965,2.9296,1.9868,4.8317,2.475,13.37
2016-12-30,2136.33,51.68,2194.92,2238.83,2251.61,2253.58,2233.62,545000000.0,7.6,1.0,19.96,109.4,53.2,20.6005,2.916,1.9776,4.8543,2.4443,14.04
2017-01-03,2137.38,58.89,2197.25,2257.83,2251.57,2263.88,2245.13,649000000.0,7.86,1.0,18.75,113.3,54.4,20.7727,2.9415,1.9942,4.814,2.4444,12.85
2017-01-04,2138.47,62.94,2199.84,2270.75,2261.6,2272.82,2261.6,573000000.0,7.75,1.0,11.22,113.3,54.4,20.8915,2.9584,2.0057,4.7866,2.439,11.85
2017-01-05,2139.57,62.04,2202.19,2269.0,2268.18,2271.5,2260.45,573000000.0,7.76,1.0,11.05,113.3,54.4,20.8754,2.9561,2.0041,4.7903,2.3443,11.67
2017-01-06,2140.77,64.51,2204.87,2276.98,2271.14,2282.1,2264.06,485000000.0,7.8,1.0,18.04,113.3,54.4,20.9489,2.9665,2.0112,4.7735,2.4193,11.32
2017-01-09,2141.93,60.24,2207.46,2268.9,2273.59,2275.49,2268.9,532000000.0,7.87,1.0,6.59,113.3,54.4,20.8745,2.9559,2.004,4.7905,2.3647,11.56
2017-01-10,2143.09,60.24,2210.18,2268.9,2269.72,2279.27,2265.27,596000000.0,7.65,1.0,14.0,113.3,54.4,20.8745,2.9559,2.004,4.7905,2.3757,11.49
2017-01-11,2144.19,62.53,2213.15,2275.32,2268.6,2275.32,2260.83,549000000.0,7.66,1.0,14.49,113.3,54.4,20.9336,2.9643,2.0097,4.777,2.3721,11.26
2017-01-12,2145.23,59.72,2216.04,2270.44,2271.14,2271.78,2254.25,478000000.0,7.64,1.0,17.53,113.3,54.4,20.8887,2.958,2.0054,4.7873,2.3631,11.54
2017-01-13,2146.3,61.33,2219.3,2274.64,2272.74,2278.68,2271.51,486000000.0,7.51,1.0,7.17,113.3,54.4,20.9273,2.9634,2.0091,4.7784,2.3964,11.23
2017-01-17,2147.28,57.36,2222.7,2267.89,2269.14,2272.08,2262.81,607000000.0,7.61,1.0,9.27,113.3,54.4,20.8652,2.9546,2.0031,4.7927,2.3253,11.87
2017-01-18,2148.31,59.05,2226.36,2271.89,2269.14,2272.01,2263.35,510000000.0,7.48,1.0,8.66,113.3,54.4,20.902,2.9598,2.0067,4.7842,2.4296,12.48
2017-01-19,2149.4,54.29,2229.93,2263.69,2271.9,2274.33,2258.41,512000000.0,7.57,1.0,15.92,113.3,54.4,20.8266,2.9492,1.9994,4.8016,2.4739,12.78
2017-01-20,2150.42,57.7,2232.73,2271.31,2269.96,2276.96,2265.01,720000000.0,6.6,1.0,11.95,113.3,54.4,20.8967,2.9591,2.0061,4.7854,2.4668,11.54
2017-01-23,2151.54,54.21,2235.24,2265.2,2267.78,2271.78,2257.02,535000000.0,6.64,1.0,14.76,113.3,54.4,20.8405,2.9511,2.0007,4.7983,2.3971,11.77
2017-01-24,2152.7,60.48,2237.58,2280.07,2267.88,2284.63,2266.68,571000000.0,6.7,1.0,17.95,113.3,54.4,20.9773,2.9705,2.0139,4.7671,2.4652,11.07
2017-01-25,2153.98,66.55,2240.2,2298.37,2288.88,2299.55,2288.88,627000000.0,7.06,1.0,10.67,113.3,54.4,21.1457,2.9943,2.03,4.7291,2.5116,10.81
2017-01-26,2155.16,65.55,2242.84,2296.68,2298.63,2300.99,2294.08,590000000.0,6.83,1.0,6.91,113.3,54.4,21.1278,2.9921,2.0285,4.7331,2.5043,10.63
2017-01-27,2156.22,64.32,2245.45,2294.69,2299.02,2299.02,2291.62,518000000.0,6.31,1.0,7.4,113.3,54.4,21.1095,2.9895,2.0268,4.7372,2.4843,10.58
2017-01-30,2157.21,56.44,2247.46,2280.9,2286.01,2286.01,2268.04,561000000.0,6.53,1.0,17.97,113.3,54.4,20.9823,2.9716,2.0146,4.7659,2.4881,11.88
2017-01-31,2158.2,55.36,2249.5,2278.87,2274.02,2279.09,2267.21,763000000.0,6.51,1.0,11.88,111.6,55.7,20.9637,2.9689,2.0128,4.7702,2.4531,11.99
2017-02-01,2159.13,55.67,2251.35,2279.55,2285.59,2289.14,2272.44,614000000.0,6.49,1.0,16.7,111.6,55.7,20.9696,2.9698,2.0134,4.7688,2.4699,11.81
2017-02-02,2160.03,56.28,2253.33,2280.85,2276.69,2283.97,2271.65,582000000.0,6.41,1.0,12.32,111.6,55.7,20.9816,2.9715,2.0145,4.7661,2.4737,11.93
2017-02-03,2161.0,63.27,2255.31,2297.42,2288.54,2298.31,2287.88,566000000.0,6.69,1.0,10.43,111.6,55.7,21.134,2.9931,2.0292,4.7317,2.4648,10.97
2017-02-06,2162.01,60.23,2257.1,2292.56,2294.28,2296.18,2288.57,514000000.0,6.7,1.0,7.61,111.6,55.7,21.0893,2.9869,2.0249,4.7417,2.4077,11.37
